camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,critical_flag,score,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,violation_code,violation_description,grade,grade_date
50110466,MAMA PHO,Manhattan,301,EAST   47 STREET,10017,6464907225,Asian/Asian Fusion,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.752943007143,-73.969750151604,106,04,009000,1038905,1013400001,MN19,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-26T00:00:00.000
50138058,ENSO,Brooklyn,665,PRESIDENT STREET,11215,9172421593,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,25,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.675578523027,-73.980373654312,306,39,013300,3020108,3009560001,BK37,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",,
50058924,BANTER,Manhattan,169,SULLIVAN STREET,10012,9294131666,Australian,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,10,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.727972389856,-74.001111257425,102,03,006500,1008258,1005250032,MN23,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",A,2025-06-26T00:00:00.000
50140802,SUSHI COUNTER LIMITED,Manhattan,119,CHRISTOPHER STREET,10014,9177245504,Japanese,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,33,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.733192802836,-74.00558559021,102,03,007300,1011150,1006190045,MN23,02B,Hot TCS food item not held at or above 140 °F.,N,
50051269,MARTHA'S COUNTRY BAKERY,Brooklyn,263,BEDFORD AVENUE,11211,7185990900,Bakery Products/Desserts,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,81,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.71494177619,-73.960803396652,301,34,055300,3399916,3023660001,BK73,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",,
50112427,HAPPY CANTEEN,Brooklyn,1801C,AVENUE U,,6462678950,Japanese,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,37,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,0,0,,,,,3,,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",,
41368488,PELHAM BAY AND SPLIT ROCK GOLF COURSE,Bronx,870,SHORE ROAD,10464,7188851258,American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.873218579275,-73.808476988778,228,13,050400,2113522,2056500001,BX99,09E,Wash hands sign not posted near or above hand washing sink.,A,2025-06-26T00:00:00.000
50103429,MARILU & DAYSI RESTAURANT,Manhattan,206,AUDUBON AVENUE,10033,2127956909,Latin American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.845121944479,-73.934984938786,112,10,026100,1063221,1021330020,MN36,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,A,2025-06-26T00:00:00.000
50128307,HAVELI INDIAN RESTAURANT & LOUNGE,Queens,24801-03,UNION TPKE,,3479339656,Indian,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,50,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,0,0,,,,,4,,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Z,2025-06-26T00:00:00.000
50008241,HEALTHY BITE,Manhattan,3961,207 STREET,,9143643159,American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,0,0,,,,,1,,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",A,2025-06-26T00:00:00.000
50146170,PRET A MANGER,Manhattan,639,3 AVENUE,10017,6464389421,Sandwiches/Salads/Mixed Buffet,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,20,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.750188498831,-73.974851188014,106,04,008800,1037545,1013150001,MN19,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",,
50104788,LOULOU,Manhattan,176,8 AVENUE,10011,9172925624,French,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,22,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.742741971093,-74.000328399123,104,03,008700,1013890,1007680080,MN13,02B,Hot TCS food item not held at or above 140 °F.,,
50134637,ELEVENSES,Queens,3105,35TH AVE,11106,9176706263,Vegetarian,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,27,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.758060073306,-73.928352750213,401,22,005700,4008152,4006080005,QN70,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",,
40707194,MICHAEL'S RESTAURANT,Queens,3317,BROADWAY,11106,7187267474,Continental,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,47,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.761125628901,-73.923570087555,401,22,006100,4008870,4006230002,QN70,05F,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",,
50093710,THE GREATS OF CRAFT,Manhattan,983,1 AVENUE,10022,6467819600,American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,5,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.756284590616,-73.964402931569,106,04,009800,1071924,1013467503,MN19,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",N,
50073113,EDDY'S FRESH BREAKFAST & LUNCH,Queens,7509,WOODHAVEN BLVD,11385,9176090337,American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,18,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.708623411036,-73.859394697863,406,29,063700,4095037,4038860074,QN19,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",,
50104788,LOULOU,Manhattan,176,8 AVENUE,10011,9172925624,French,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,22,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.742741971093,-74.000328399123,104,03,008700,1013890,1007680080,MN13,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",,
40707194,MICHAEL'S RESTAURANT,Queens,3317,BROADWAY,11106,7187267474,Continental,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,47,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.761125628901,-73.923570087555,401,22,006100,4008870,4006230002,QN70,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",,
50136208,INES CAFE,Manhattan,419,EAST   74 STREET,10021,8452830535,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,30,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.768854791842,-73.954406756795,108,05,013200,1045893,1014690009,MN31,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",,
50166934,EMPEROR DUMPLING,Manhattan,1396,MADISON AVENUE,10029,2127865918,Asian/Asian Fusion,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,20,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.78778236074,-73.953765390755,111,04,016002,1051455,1016020058,MN33,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Z,2025-06-26T00:00:00.000
50141006,NAYA,Manhattan,285,MADISON AVENUE,10017,6466449901,Middle Eastern,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.751748542367,-73.980037119915,105,04,008200,1035318,1012750023,MN20,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",A,2025-06-26T00:00:00.000
50076132,MARCY & MYRTLE 2,Brooklyn,101,NORTH   10 STREET,11249,9176620727,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,20,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.720688274581,-73.957852608498,301,33,055700,3329929,3022967501,BK73,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,,
50128307,HAVELI INDIAN RESTAURANT & LOUNGE,Queens,24801-03,UNION TPKE,,3479339656,Indian,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,50,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,0,0,,,,,4,,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Z,2025-06-26T00:00:00.000
50063050,PRESSED JUICERY,Manhattan,7,EAST   14 STREET,10003,6466570841,"Juice, Smoothies, Fruit Salads",2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,19,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.735852416673,-73.993245062113,105,02,005200,1016062,1008420007,MN13,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,,
50107589,HERO THAI & IZAKAYA,Queens,3416,BROADWAY,11106,7189328826,Thai,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,27,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.760738096207,-73.922790825417,401,22,005900,4008867,4006220147,QN70,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Z,2025-06-26T00:00:00.000
50095624,AVENUE CAFE,Queens,3527,30TH AVE,11103,7184339298,Mediterranean,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,50,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.765269054542,-73.917915651259,401,22,006502,4009223,4006290041,QN70,02B,Hot TCS food item not held at or above 140 °F.,,
50164695,DARJEELING KITCHEN & CAFE,Queens,3112,36TH AVE,11106,9172159407,Asian/Asian Fusion,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,27,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.756479845577,-73.929570868059,401,26,005100,4007905,4006000031,QN68,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Z,2025-06-26T00:00:00.000
50148418,PARLAY,Queens,3608,30TH AVE,11103,9177254303,Latin American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,19,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.76492821218,-73.917230174862,401,22,006300,4010011,4006510044,QN70,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Z,2025-06-26T00:00:00.000
41675367,J-M PIZZA II,Brooklyn,1323,AVENUE U,11229,7186456010,Pizza,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,31,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.598660956714,-73.957976746131,315,48,058200,3198029,3073180040,BK25,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",,
50112608,CAFE ROUND K,Manhattan,78,CANAL STREET,10002,3474711601,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,28,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.715241955747,-73.993074009183,103,01,001600,1003785,1002930012,MN27,02F,"Meat, fish, molluscan shellfish, unpasteurized raw shell eggs, poultry or other TCS offered or served raw or undercooked and written notice not provided to consumer.",,
50123411,STUFFED ICE CREAM,Brooklyn,6805,BAY PARKWAY,11204,6464575651,American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,22,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.611795798942,-73.983540343095,311,44,043000,3173186,3065750007,BK29,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",,
50167626,GRAND ST COFFEE SHOP,Brooklyn,895,GRAND STREET,11211,9174351574,Other,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,12,2025-06-29T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.712574020673,-73.938115867724,301,34,048100,3070469,3029230026,BK90,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,A,2025-06-26T00:00:00.000
41576328,BO BO KITCHEN CHINESE RESTAURANT,Brooklyn,1601,CORTELYOU ROAD,11226,7184625363,Chinese,2025-06-26T00:00:00.000,Establishment re-opened by DOHMH.,Not Applicable,0,2025-06-29T06:00:14.000,Cycle Inspection / Reopening Inspection,40.641670856805,-73.963426562559,314,40,051400,3118484,3051470144,BK42,,,Z,2025-06-26T00:00:00.000
50128307,HAVELI INDIAN RESTAURANT & LOUNGE,Queens,24801-03,UNION TPKE,,3479339656,Indian,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,50,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,0,0,,,,,4,,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Z,2025-06-26T00:00:00.000
50136208,INES CAFE,Manhattan,419,EAST   74 STREET,10021,8452830535,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,30,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.768854791842,-73.954406756795,108,05,013200,1045893,1014690009,MN31,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",,
50142399,LALIN'S,Brooklyn,1131,BROADWAY,11221,2029073372,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.693588783703,-73.929230066698,304,34,039300,3073753,3032410072,BK78,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",A,2025-06-26T00:00:00.000
40694764,MANNY'S GRILL,Brooklyn,1089,GRAND STREET,11211,7184868225,American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,9,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.71396246891,-73.932530599638,301,34,044900,3070487,3029260015,BK90,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-26T00:00:00.000
50037780,MILLE-FEUILLE BAKERY,Manhattan,2175,BROADWAY,10024,2123626261,French,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.782245681821,-73.980898175625,107,06,016300,1030866,1011680056,MN12,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,A,2025-06-26T00:00:00.000
50131949,CAFE PARADISO,Manhattan,144,WEST   65 STREET,10023,9176979767,Italian,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,44,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.773567174538,-73.98351103611,107,06,014900,1088215,1011340001,MN14,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,,
50148418,PARLAY,Queens,3608,30TH AVE,11103,9177254303,Latin American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,19,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.76492821218,-73.917230174862,401,22,006300,4010011,4006510044,QN70,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Z,2025-06-26T00:00:00.000
41074013,CAFE MANHATTAN,Manhattan,35,WEST   45 STREET,10036,2129211515,American,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,41,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.755942657008,-73.980746929543,105,04,009600,1034244,1012610019,MN17,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,,
50053135,SUZY'S ROTI PARLOUR,Brooklyn,907,CHURCH AVENUE,11218,7182828190,Caribbean,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.646421431512,-73.970746366209,314,40,050600,3116302,3050700032,BK42,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,A,2025-06-26T00:00:00.000
41719175,BONJOUR CREPES & WINE,Manhattan,1585,2 AVENUE,10028,2125353140,Sandwiches,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,25,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.775483011826,-73.953495949778,108,05,013800,1048657,1015280022,MN32,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Z,2025-06-26T00:00:00.000
50138058,ENSO,Brooklyn,665,PRESIDENT STREET,11215,9172421593,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,25,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.675578523027,-73.980373654312,306,39,013300,3020108,3009560001,BK37,04L,Evidence of mice or live mice in establishment's food or non-food areas.,,
50073180,MATTO EXPRESS,Manhattan,114,EAST   40 STREET,10016,2122444281,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.750458082592,-73.977742056099,106,04,008000,1019493,1008950082,MN20,02B,Hot TCS food item not held at or above 140 °F.,A,2025-06-26T00:00:00.000
41644360,CAFE MOGADOR,Brooklyn,133,WYTHE AVENUE,11249,7184869222,Middle Eastern,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,11,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.719835447101,-73.960075392603,301,33,055700,3061884,3023180002,BK73,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-26T00:00:00.000
50074470,ABAITA,Manhattan,145,EAST   49 STREET,10017,6468085518,Jewish/Kosher,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,26,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.755633503809,-73.97225029671,106,04,010000,1036443,1013040026,MN19,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",,
41628099,LLOYD'S CARROT CAKE,Manhattan,1553,LEXINGTON AVENUE,10029,2128319156,Bakery Products/Desserts,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,25,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.787947949293,-73.949399283903,111,05,016600,1051757,1016270022,MN33,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",,
50131512,IL MIGLIO BRICK OVEN PIZZA,Queens,1103,36TH AVE,11106,7187777676,Pizza,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,8,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.761052968135,-73.939839443446,401,26,008500,4003968,4003310002,QN68,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",A,2025-06-26T00:00:00.000
50138058,ENSO,Brooklyn,665,PRESIDENT STREET,11215,9172421593,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,25,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.675578523027,-73.980373654312,306,39,013300,3020108,3009560001,BK37,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",,
50104384,DANIEL'S COFFEE AND MORE,Manhattan,1050,3 AVENUE,10065,3107403440,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,10,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.763522749786,-73.965153519778,108,04,011402,1042050,1013970033,MN40,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",A,2025-06-26T00:00:00.000
50134637,ELEVENSES,Queens,3105,35TH AVE,11106,9176706263,Vegetarian,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,27,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.758060073306,-73.928352750213,401,22,005700,4008152,4006080005,QN70,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",,
50074470,ABAITA,Manhattan,145,EAST   49 STREET,10017,6468085518,Jewish/Kosher,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Not Critical,26,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.755633503809,-73.97225029671,106,04,010000,1036443,1013040026,MN19,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,,
50140802,SUSHI COUNTER LIMITED,Manhattan,119,CHRISTOPHER STREET,10014,9177245504,Japanese,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,33,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.733192802836,-74.00558559021,102,03,007300,1011150,1006190045,MN23,04M,Live roaches in facility's food or non-food area.,N,
50148427,SWEET CATS,Manhattan,21,EAST   17 STREET,10003,9292183130,Coffee/Tea,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,25,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.737342655662,-73.990827223478,105,03,005200,1016120,1008460016,MN13,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",,
50004456,JUSTINO'S PIZZERIA,Manhattan,77,PEARL STREET,10004,2127979292,Pizza,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,39,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.703946975231,-74.010297052389,101,01,000900,1000836,1000290022,MN25,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Z,2025-06-26T00:00:00.000
50091303,CAFE PARIS,Brooklyn,4424,16 AVENUE,11204,7188532353,Jewish/Kosher,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,21,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.633657894336,-73.982792741006,312,44,023200,3128325,3054310046,BK88,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,,
50035920,T & G FLAVORS,Queens,22801,LINDEN BLVD,11411,7187122956,Caribbean,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,31,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.692912768914,-73.733031095789,413,27,060000,4244620,4113290007,QN33,02B,Hot TCS food item not held at or above 140 °F.,Z,2025-06-26T00:00:00.000
50145387,DUK SOO GOONG,Queens,16026,NORTHERN BLVD,11358,9176837979,Korean,2025-06-26T00:00:00.000,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,Critical,100,2025-06-29T06:00:14.000,Pre-permit (Operational) / Compliance Inspection,40.762775385515,-73.805229237206,407,20,117100,4120448,4053350061,QN51,04M,Live roaches in facility's food or non-food area.,,
41333632,JUICE BAR PLUS,Manhattan,700,3 AVENUE,10017,2128670887,"Juice, Smoothies, Fruit Salads",2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,10,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.751969562918,-73.973580045221,106,04,009200,1036168,1012980040,MN19,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,A,2025-06-26T00:00:00.000
50095624,AVENUE CAFE,Queens,3527,30TH AVE,11103,7184339298,Mediterranean,2025-06-26T00:00:00.000,Violations were cited in the following area(s).,Critical,50,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.765269054542,-73.917915651259,401,22,006502,4009223,4006290041,QN70,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",,
50132963,BREAKFAST BY SALT'S CURE,Manhattan,27 1/2,MORTON STREET,10014,6467191850,American,2025-06-26T00:00:00.000,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,Not Critical,47,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.731021738647,-74.004571518949,,,,,,,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",,
